edades_train,pred_train
24.24,23.388607
46.0,55.193314
32.577686516084874,40.66443
30.0,27.496445
29.0,31.877487
45.7741273100616,39.974815
59.0,57.62036
19.0,24.481014
56.87337440109514,53.290947
14.0,18.24883
20.0,18.964369
57.50581793292265,49.227955
29.57426420260096,31.588469
20.98,17.311535
36.0,34.87011
15.0,15.450119
20.0,16.110197
72.96,72.49983
40.0,41.600502
21.8,20.220638
52.0,63.75783
10.74,13.686669
26.0,20.501469
22.0,17.919037
20.0,23.517773
29.0,30.830437
51.75359342915811,46.671745
54.0,51.33068
22.0,21.170185
56.0,54.85659
26.0,24.258638
24.0,25.554943
37.0,29.73566
72.59411362080766,74.7637
35.51540041067762,35.71014
71.54,68.16477
58.76796714579056,52.64232
36.55304585900068,31.136755
22.0,16.428125
34.0,44.053253
63.0,57.719383
65.40999315537303,69.91124
21.0,22.284496
69.06776180698152,74.666565
23.0,20.697771
22.93,20.43436
46.00684462696783,61.43213
28.56125941136208,33.202454
24.0,32.637573
25.0,25.262691
56.0,47.79132
28.0,20.900627
43.0,44.02144
18.9,22.857582
33.0,26.73651
6.47,12.278786
70.0,64.939674
24.0,17.846626
87.0,81.27571
76.0,73.82977
44.0,39.713257
35.40588637919233,37.571236
23.0,15.524225
38.0,36.502617
14.0,21.370274
46.0,42.697605
48.86,42.348106
20.0,17.220947
87.0,76.998955
21.0,27.441803
54.0,53.902542
11.0,10.150406
45.0,41.366234
62.0,63.13983
61.0,63.08379
20.0,20.871174
19.0,19.889198
21.0,17.130383
27.02,21.536034
23.0,25.418364
43.0,37.934746
63.0,70.018
17.0,18.288418
57.0,57.64982
28.0,31.021122
54.0,51.281387
11.92,13.714872
69.0,70.52835
70.0,67.46411
31.0,27.892027
23.0,26.124557
48.0,47.710464
70.0,69.22066
20.0,24.542187
13.5,16.19627
62.0,58.90084
21.0,21.546705
80.0,79.19184
53.4072553045859,59.73452
83.73,81.73371
73.0,79.32764
45.16,41.42007
24.0,29.331928
13.0,10.514877
52.0,52.906265
76.39,69.638054
57.0,54.614365
81.0,78.2169
27.0,17.23505
44.851471594798085,55.20627
61.0,48.469643
27.0,18.338522
20.0,21.746084
26.0,21.178284
21.0,15.731915
70.31,58.260082
18.5,20.68084
19.0,20.131287
38.0,45.66954
29.0,30.551048
68.15058179329226,65.312195
23.0,23.55574
42.0,37.02031
51.0,51.10914
36.0,32.005684
65.0,61.763466
18.0,28.944454
73.0,74.50212
72.0,76.729324
23.0,20.597649
73.0,75.79468
18.9,25.891466
56.0,55.823227
20.0,23.235428
43.0,46.48864
50.0,51.128113
34.0,28.642542
49.0,41.34772
62.0,61.38459
44.0,41.687714
30.6,30.602005
21.0,19.240097
26.87748117727584,28.179276
66.0,53.831604
74.0,72.82425
27.0,29.744034
27.0,29.463947
29.0,30.203354
50.0,53.003548
20.0,22.382479
19.5,15.042055
67.0,69.496925
71.0,72.97894
50.0,55.364147
17.2,23.80274
46.0,30.109737
37.0,49.209938
19.0,10.694734
62.0,56.223503
24.56947296372348,28.165125
63.0,64.095085
21.0,29.577187
22.0,19.30313
45.0,40.564186
55.56,58.26408
14.06,12.955542
41.0,30.762798
44.0,46.979797
62.0,65.58612
71.0,74.253296
74.0,70.25874
23.0,24.187689
21.0,18.756775
18.0,23.748463
47.61,38.570816
20.0,19.284935
22.0,28.785229
35.33,36.497
19.0,14.097709
28.347707049965777,25.719955
22.44,22.947182
77.0,75.68435
23.0,25.645016
40.05,30.423107
27.0,26.347345
24.0,20.284893
23.0,22.191132
20.908966461327857,27.234245
83.22,80.87248
28.0,19.195957
45.256673511293634,41.143784
21.0,27.401104
54.0,56.243076
18.0,20.714474
30.0,24.229012
26.64,18.789589
58.0,60.560837
74.0,76.78311
74.0,68.575134
70.6,66.531525
13.58,13.109826
31.98,23.433819
22.0,30.456177
19.0,14.748564
18.0,16.912481
54.0,38.340973
21.0,29.523106
77.0,68.056564
56.0,56.303204
36.0,21.349354
64.0,61.632935
65.0,59.7957
54.0,44.731815
25.52,21.472727
30.95,27.436638
23.0,21.28366
59.88227241615332,62.122757
48.4,41.99328
16.0,16.016708
17.3,23.384457
20.0,22.27773
19.9,20.143099
63.044490075290895,58.159985
21.8,26.785168
73.0,72.42403
30.74,30.325722
67.33196440793976,71.68373
27.0,25.234356
21.0,21.396114
22.82,17.916647
62.0,55.953285
29.0,24.409199
20.0,16.24023
20.0,24.114456
51.0,45.66401
45.0,38.766563
20.0,18.630306
26.39835728952772,32.097366
21.0,20.375137
70.0,71.623825
13.0,15.468809
35.455167693360714,34.874382
26.05,19.960022
20.0,16.793541
22.0,25.920021
77.79,75.03195
16.0,21.04676
83.0,79.38625
58.37645448323067,58.659157
28.0,29.933205
21.0,14.769848
66.0,64.077805
32.936344969199176,36.64879
75.0,75.55591
34.0,39.681343
29.0,20.119808
60.0,52.181885
67.76728268309377,55.216278
20.92,21.785992
10.5,15.450039
68.0,74.55932
26.0,33.893955
38.58726899383984,43.03519
70.0,72.30672
24.29,21.661783
61.0,48.421585
75.82751540041068,76.99405
21.0,19.530937
52.498288843258045,55.966957
78.0,80.16193
61.0,63.473213
74.0,72.63933
23.56,33.527855
59.0,62.92673
46.0,51.72368
26.0,29.752537
25.34,26.764263
14.38,18.315271
24.0,24.352036
19.0,20.238874
19.0,25.054996
21.0,22.005564
60.0,53.654236
41.0,34.157043
35.0,27.932846
65.23,51.544662
24.0,26.850342
66.0,64.34857
23.62,16.908216
23.03901437371664,26.36234
53.30595482546201,47.029476
34.0,37.852455
40.0,51.28901
62.0,60.992172
60.0,59.24195
40.09,43.666702
85.0,78.78854
68.0,71.78265
34.9,33.611908
56.0,61.851562
28.96,21.706516
20.0,24.753082
17.0,19.953295
21.0,21.854546
51.29089664613279,54.286503
30.0,27.533838
45.0,32.66894
25.0,24.800747
29.0,27.032501
25.93839835728953,17.413944
61.0,62.8798
37.0,31.456448
74.0,71.07155
20.0,22.24558
23.0,31.02089
14.0,12.899781
9.0,12.351181
30.0,26.775822
21.0,17.683018
34.012320328542096,24.177948
60.0,62.24037
26.0,22.352543
22.0,19.269676
15.9,16.93236
58.56810403832991,54.304092
70.0,76.91916
26.0,26.883434
23.02,25.711475
26.98425735797399,23.983135
20.0,21.864624
34.0,31.052647
80.0,77.781105
76.0,67.83283
20.0,16.693882
48.0,36.747868
56.0,51.663227
52.0,46.201675
63.24709103353867,59.377434
58.0,65.29713
23.0,27.420832
89.11,82.005974
22.0,19.942413
25.0,28.010628
23.0,27.504326
23.0,17.38327
70.33264887063655,75.51718
28.0,20.231888
30.0,27.006653
69.0,70.14635
19.0,15.135275
21.0,26.304379
32.0,18.27702
48.0,36.05634
30.0,25.991959
19.0,19.718578
86.41,71.39812
25.0,21.418518
12.2,21.097202
21.0,14.854816
52.0,51.49536
21.0,20.488031
27.0,18.513226
22.0,28.168144
71.0,75.078804
80.65,77.881
60.101300479123886,58.16944
77.0,69.34086
25.0,31.98164
48.67898699520876,43.323856
26.0,29.253448
20.0,15.708571
78.0,70.47917
25.84,22.26825
48.0,40.1286
52.0,50.030502
22.0,38.946915
22.2,18.609371
49.13,52.906517
17.0,18.17956
20.0,17.103182
59.0,56.014038
9.0,11.322323
12.0,15.919942
17.0,19.273617
83.81108829568788,80.27921
54.0,63.5411
83.0,81.94916
51.0,37.514694
23.14,28.99554
42.0,49.344368
73.0,76.6012
19.0,18.245445
24.876112251882272,20.757982
9.54,13.175645
51.39,54.53111
26.0,34.112583
19.0,27.10987
83.0,76.73758
71.0,57.826775
11.7,12.253987
20.0,20.066204
63.73,63.84826
14.6,17.213959
69.0,74.939064
23.0,16.401947
22.0,28.258255
42.0,45.784473
36.46817248459959,32.494503
87.0,73.01907
23.0,15.520075
14.0,15.846331
23.0,16.591862
32.0,27.650482
41.0,36.539543
15.0,22.840492
21.02,17.518515
28.0,27.928446
24.45,17.178452
13.1,13.6432495
19.0,14.442925
20.0,14.815648
23.0,18.017334
28.0,21.783886
29.0,30.229511
41.17,43.755753
33.28,28.988342
20.0,17.185143
67.0,63.54319
73.0,71.4747
61.0,55.51026
90.0,75.91963
34.0,23.876663
68.48459958932239,64.2861
21.0,21.809975
65.09514031485284,67.394485
23.08,24.414753
21.0,22.930283
24.0,20.583841
30.0,32.99952
28.0,34.75634
20.4,20.009853
57.48,53.347633
57.23,52.707123
70.71047227926078,64.60974
21.0,18.663319
69.0,70.76492
31.134839151266256,30.145397
52.0,57.245132
13.9,17.566301
61.78507871321013,73.539795
44.0,46.525482
13.0,23.843803
25.0,20.255646
69.0,70.00211
20.0,22.579258
62.0,63.357113
33.0,39.8274
43.0,44.620293
70.0,77.04848
24.37,25.143078
44.0,33.019585
24.71,29.428314
33.0,32.553764
51.0,45.626503
24.0,24.494465
55.0,58.72909
25.0,23.808243
29.0,35.44759
51.0,52.07127
22.0,36.759968
51.0,44.1159
82.0,76.5109
22.0,32.121464
64.66255989048597,51.964684
22.0,26.724768
22.0,20.494884
75.0,75.082306
27.0,22.438585
40.0,53.96704
29.0,21.107876
20.0,19.435223
26.0,26.692322
37.0,36.039055
66.0,61.75061
19.0,17.570156
12.5,17.000092
60.0,52.05368
20.0,17.024712
16.0,14.495556
24.0,30.475842
70.0,70.255165
44.0,47.95971
69.28952772073922,70.56964
25.0,23.141594
75.0,78.244675
20.36,21.619778
59.0,49.694534
10.52,11.086828
20.0,22.26841
82.0,78.475494
24.0,27.453604
16.73,20.603756
45.83,43.80285
19.0,19.11793
44.0,42.843407
29.26,24.295546
54.0,59.49984
56.0,52.68195
30.44,23.182953
34.0,28.203777
23.0,21.32719
23.0,22.691706
67.0,59.329285
30.417522245037645,31.185701
55.0,50.09205
24.0,24.59454
23.0,21.693193
90.0,84.58168
21.0,23.519009
32.0,29.722406
20.0,21.394981
20.0,23.951006
43.0,30.535397
63.0,63.976715
29.27857631759069,27.51722
59.0,56.24942
25.0,25.8201
75.0,70.69842
30.0,24.89063
11.0,15.098763
82.0,68.220566
21.0,23.016273
50.0,40.478
33.28,24.197142
79.65,80.88279
82.0,84.92244
22.0,26.06771
54.42573579739904,55.620667
72.59,67.66652
78.0,69.11098
12.0,13.780513
35.0,34.268433
63.0,63.33004
10.9,13.644918
20.16700889801506,23.540882
20.0,20.013908
45.0,41.8713
21.0,30.180243
42.6,38.966774
13.0,17.05616
21.0,16.627384
60.0,64.79121
59.71,56.43193
72.0,72.32088
33.00479123887748,28.445662
58.71594798083505,52.442703
36.06023271731691,45.757706
49.0,47.695663
24.0,24.77898
33.138945927446954,29.578686
27.835728952772072,21.106197
10.9,15.394728
48.0,49.13014
24.0,24.997318
35.80013689253936,28.943132
59.4715947980835,63.93997
49.92,43.830894
41.0,37.151833
21.3,26.857033
80.0,76.87115
27.0,17.404135
18.0,24.94572
23.0,21.64702
55.0,49.368732
22.0,23.70997
61.0,48.86518
7.68,14.025986
26.0,29.974216
36.21629021218344,34.249413
20.0,21.61301
19.03,23.358147
20.0,17.072456
45.8,39.02739
29.738535249828885,29.209133
60.0,51.948208
51.657768651608485,56.408134
45.0,38.25141
43.0,42.49594
23.0,16.34639
65.0,73.82915
45.0,43.19441
33.0,36.165306
57.0,51.297226
30.0,22.40994
53.74,52.712547
21.7,27.091824
24.3750855578371,22.512323
57.0,41.54898
24.0,27.22101
27.44,21.641586
21.0,20.00544
21.0,22.938112
45.0,36.516647
29.58,24.145176
62.09445585215606,56.73785
23.0,20.912243
12.3,13.576089
55.540041067761805,56.777355
38.0,36.266815
38.93771389459275,38.174225
31.0,34.745182
70.0,72.04828
10.82,11.932259
65.25941136208077,65.33528
67.74,66.448715
74.0,76.62065
16.0,23.62787
47.0,51.996475
23.0,23.302284
32.0,35.842426
21.0,23.032522
59.12936344969199,58.29999
19.980835044490075,26.965687
18.0,13.9071045
26.36,26.070799
63.66324435318276,63.42147
22.0,18.751184
62.0,73.14778
21.0,22.04282
59.893223819301845,63.032383
27.0,28.75918
41.51129363449692,33.78691
62.0,67.10564
19.3,18.81199
83.0,75.617935
29.0,24.590927
25.0,30.808495
12.59,13.456667
21.0,22.032604
72.0,66.18091
37.0,43.559696
11.0,20.327408
23.0,23.08533
80.0,80.66774
38.0,22.641329
52.0,41.05988
25.0,21.864067
20.0,21.953997
38.0,34.18847
50.89,46.553143
25.42,25.269573
52.89,49.3947
43.0,33.684753
23.0,26.151247
88.0,77.74547
25.0,19.949146
50.0,38.238964
65.0,64.08255
24.0,20.22823
20.0,19.215395
73.18275154004107,67.37251
82.0,83.1691
18.0,20.377869
12.9,17.216612
22.0,29.484747
49.0,49.438232
73.0,78.45658
62.0,67.346664
17.43,18.49903
57.0,51.95021
26.58,31.084808
23.0,21.71313
24.0,25.71455
30.76,27.136831
60.0,54.415985
57.0,56.06981
23.0,19.412083
69.0,58.609585
23.0,28.975552
22.41478439425052,23.596664
89.0,74.76397
86.25,81.645424
25.0,25.154451
20.0,22.004637
42.0,44.176983
23.0,28.86177
9.0,10.690867
20.43,23.13564
23.0,21.10323
21.0,17.387873
18.0,26.724377
25.0,21.91571
74.0,74.05696
11.2,11.306714
66.27515400410678,59.61616
20.0,19.91485
22.0,26.289762
18.42,22.664673
25.0,24.602583
19.0,21.020248
7.63,13.312546
20.0,15.020622
29.0,27.03276
71.09,75.09625
63.0,65.93875
32.0,24.315163
70.0,66.444
29.0,32.11291
23.0,23.789425
66.0,62.29216
19.0,22.018948
37.05,37.10765
33.59342915811088,30.347324
75.0,74.99303
21.0,24.31425
31.0,37.768444
32.0,36.03109
61.0,66.266815
45.0,43.70382
65.90828199863107,36.579094
52.0,53.05155
32.42436687200548,27.518425
27.0,28.415232
77.0,72.501144
57.0,56.29889
23.0,16.943623
71.0,80.44721
23.0,15.014416
28.0,27.165148
61.58795345653662,70.51756
40.0,36.751938
61.0,47.30414
20.0,15.58823
39.25,37.439667
72.0,73.269684
20.8,15.228544
42.0,59.179283
62.0,66.186646
20.16,20.659935
58.0,57.533432
25.661875427789184,15.886791
61.69,51.577515
60.0,61.416924
25.0,23.237402
23.0,19.040445
8.52,12.066868
75.0,60.938446
22.0,23.56064
18.0,19.62742
19.0,17.840656
29.0,29.355644
44.54,41.87917
64.0,63.443485
26.0,26.831833
25.05,29.416576
10.2,13.496819
85.0,80.67912
36.67077344284736,30.897266
67.0,65.48407
62.2,62.816856
30.31,30.760315
82.57,72.616714
22.17,18.45394
55.0,52.52233
64.0,67.934555
8.45,14.119303
59.0,59.569565
27.0,22.002089
20.0,21.31507
44.0,43.320004
57.21013004791239,58.916355
22.0,20.406136
60.0,44.965744
55.0,48.500153
41.0,41.28695
22.0,19.153954
74.63655030800821,72.59791
68.0,77.526535
59.0,64.304886
22.0,24.906384
65.0,59.487904
47.723477070499655,54.521187
60.0,58.168045
30.5,24.712849
19.0,15.374746
37.0,25.008793
80.0,74.126205
11.98,16.68177
38.0,27.204914
59.0,57.96016
40.0,33.16169
66.94866529774127,64.69781
62.0,58.585037
21.63,28.885323
68.0,69.825325
8.16,15.570049
23.0,19.343937
20.0,23.557867
54.0,67.025764
19.0,21.061817
24.0,29.067822
12.0,13.399942
35.0,30.218067
79.0,72.96544
21.0,19.9292
23.0,22.95606
80.0,84.25795
11.0,30.39898
23.0,19.732958
20.0,22.447784
20.0,21.897938
22.0,20.171124
20.0,20.624146
26.0,18.484814
53.0,52.65355
62.67,65.05438
26.0,25.252205
74.11,75.47701
63.419575633128,62.468987
20.0,25.29457
69.0,68.43349
27.6,17.902927
63.0,57.769062
46.0,34.905457
21.0,25.126965
49.0,48.651436
59.78370978781656,59.519257
71.0,77.64517
64.0,58.956448
21.0,14.7640085
53.56605065023956,51.789185
38.0,27.59024
23.0,24.46749
52.0,47.26519
27.0,26.415989
64.0,70.259445
27.0,23.04844
25.01,21.621052
25.0,28.499165
81.0,65.86255
34.81,34.96521
47.0,49.664154
40.0,41.144474
39.46611909650924,40.03965
16.0,25.57088
61.0,65.52055
33.0,29.01788
26.0,23.89862
21.0,18.57421
19.0,20.59198
19.0,20.418736
25.530458590006845,25.377193
20.0,21.469604
22.0,25.686382
79.0,77.13567
67.0,71.21007
56.0,58.824753
23.0,18.32292
24.0,24.157215
78.0,73.94503
18.0,18.808662
23.0,20.006527
71.0,74.63779
33.0,25.893444
38.0,27.85934
72.59411362080766,70.45355
43.0,42.439415
21.4,25.845375
61.01574264202601,65.82829
72.0,65.92165
54.0,48.77832
21.0,16.28937
41.12251882272416,42.02527
40.0,31.960487
55.0,47.83125
62.455852156057496,55.177296
20.0,30.766773
20.0,18.498337
37.6974674880219,39.42193
59.73,60.994556
61.0,49.506004
60.86789869952088,65.93649
29.34,19.45496
74.0,76.826385
78.0,76.83049
50.0,43.759323
70.0,79.07881
33.831622176591374,26.11446
56.0,57.95411
52.0,42.758595
65.0,62.37625
64.0,64.560745
63.676933607118414,58.90019
49.0,58.261124
23.0,19.363922
75.0,58.87721
26.0,27.000324
25.0,21.71758
44.0,37.83398
80.82,78.46777
80.0,72.41162
18.0,17.22142
46.0,50.369114
24.0,31.962507
30.699520876112253,26.122887
24.0,32.742813
33.0,25.5543
70.66,74.023315
25.0,27.688847
33.85,25.37223
22.570841889117045,21.229088
20.0,18.881214
19.0,18.205881
35.0,33.095886
74.83,80.88741
26.31,26.362595
19.0,16.1983
21.0,20.180882
71.0,72.211075
84.0,83.3042
58.04243668720055,67.20262
73.60438056125942,73.025314
29.256673511293634,25.121136
55.37,64.87552
63.0,64.339676
18.55,18.05051
10.0,11.750645
44.0,51.931297
62.0,61.06592
88.32,82.217674
72.0,69.98291
21.0,22.042744
23.0,24.553078
81.0,77.755035
21.0,26.67072
22.7,19.764738
32.0,21.825832
61.0,40.53723
34.365503080082135,28.19608
22.0,24.53989
15.6,16.385986
51.0,44.239548
84.0,81.46766
38.0,30.692276
53.0,38.247932
19.0,18.944733
18.1,21.965755
19.0,14.348849
21.7,16.244705
21.6,17.672031
22.84,28.55104
21.0,25.184639
54.05,49.64566
43.460643394934976,57.218338
80.0,78.36405
69.0,70.9734
31.854893908282,37.547707
71.0,59.94163
20.0,21.88125
57.0,56.99424
24.0,28.27544
41.0,39.10621
12.99,14.2682295
37.0,41.633484
35.0,24.522678
79.0,70.97569
21.0,18.103859
72.32580424366871,77.43341
23.0,30.91053
62.0,50.98594
21.0,19.045624
48.0,40.682045
63.0,59.516396
84.0,79.69159
20.0,21.749012
53.0,55.785473
45.8590006844627,47.312187
31.0,35.363873
69.0,74.69345
52.52,50.75582
23.71526351813826,24.195206
59.73,58.085487
45.0,40.61292
64.64613278576317,69.9443
22.0,15.590854
40.97,43.44313
52.0,46.4095
79.0,75.46008
23.71,20.8087
62.0,61.32263
21.0,17.637333
73.0,76.109024
71.2,66.41719
32.17,35.95343
19.0,16.460709
32.82,31.208656
53.53593429158111,34.62446
59.96,62.385696
57.0,54.893864
20.0,20.20684
32.89,31.968168
38.0,33.510536
20.0,17.440147
52.0,60.47252
28.0,22.132614
22.0,26.688683
28.0,30.519794
42.0,29.041828
25.0,25.106606
27.0,25.081638
57.86447638603696,54.69333
89.0,77.02414
21.0,15.692797
39.95,34.28531
47.0,50.177628
14.9,17.838215
88.07,81.56395
24.0,26.07368
16.7,21.19301
20.2,23.82352
20.0,19.119177
22.0,29.13361
52.0,57.84497
23.0,21.758982
82.0,80.44118
21.0,18.747604
19.0,21.507044
48.0,44.067764
48.0,42.881313
23.0,22.40236
23.0,26.18589
54.0,56.575233
46.0,53.85305
34.35,36.45388
29.0,27.57977
22.0,18.40479
40.0,42.397545
64.17,70.22951
25.582477754962355,29.739384
70.24777549623545,64.53229
11.5,13.861136
73.53867214236824,68.38179
24.0,18.806057
55.0,51.84494
57.0,49.827515
18.0,14.960389
21.5,21.396236
15.6,17.776775
54.66392881587954,48.638763
27.0,31.265223
39.0,42.08518
24.0,25.624262
53.75,48.69493
33.686516084873375,38.205486
71.0,73.775055
13.0,11.892517
80.11,74.188156
53.34,40.854015
81.28,85.42172
79.0,79.953125
10.0,12.207346
17.0,14.892071
20.0,17.085014
54.0,32.286148
67.05544147843942,55.567986
15.4,18.36679
73.0,72.884796
18.0,15.554873
66.0,65.69235
56.67624914442163,51.395866
24.0,32.001644
30.72,28.134357
60.0,58.386482
23.0,22.549467
19.0,22.222895
26.0,21.871273
20.0,14.014544
80.1697467488022,66.43716
35.0,38.063248
28.0,26.434631
79.0,71.75999
29.00479123887748,37.112328
49.0,52.829834
15.9,23.715033
54.92,32.243767
39.0,30.950314
58.0,64.724365
59.0,53.142952
22.0,21.451096
55.03,53.755272
24.0,21.71698
56.0,38.49711
28.57,24.039265
20.57,21.276201
17.9,18.318
34.0,31.653746
25.21286789869952,24.265821
69.81,71.00112
34.0,32.4527
85.6,83.095474
44.0,60.07312
12.5,13.362356
42.0,41.978928
21.0,19.392296
42.97056810403833,34.12245
16.9,14.925894
53.327857631759066,49.73835
45.0,36.399017
64.0,55.42475
72.0,70.5246
60.0,68.62944
70.10540725530458,69.263
27.381245722108144,32.667233
47.0,45.57329
26.0,20.106094
48.88,45.28975
62.0,56.95465
69.13347022587268,72.15541
21.0,18.61081
19.0,15.191979
41.059548254620125,38.506294
20.0,24.659536
22.0,23.048346
18.0,16.333157
58.0,56.861984
38.27789185489391,37.172997
29.0,20.645592
28.0,25.321297
31.59206023271732,31.264004
75.0,64.04805
80.0,81.32154
20.0,23.894299
22.44,17.631477
60.0,59.70662
28.0,27.700611
62.0,56.87066
70.68,77.22191
20.0,21.904938
21.0,22.581089
62.0,68.043915
31.0,26.256527
20.0,26.276257
44.0,38.797714
72.13141683778234,67.536415
57.0,59.892
29.34,25.191412
30.0,27.056376
16.0,16.749882
58.0,53.74923
55.0,59.901733
26.0,25.749056
24.0,17.555984
61.0,50.331505
45.0,43.666473
40.69,45.656685
20.0,16.713047
60.07392197125257,59.116882
71.0,71.147354
63.0,61.41716
34.13826146475017,29.597187
73.01574264202601,65.06346
60.28,55.512817
40.0,33.327248
41.22929500342232,30.09457
23.0,20.857576
42.0,35.824783
29.2,19.760923
58.0,53.242146
49.40451745379877,46.443115
19.0,20.68267
7.26,15.72485
44.02464065708419,41.175858
20.0,22.59319
29.0,21.96283
60.0,56.643463
22.0,22.445421
19.0,13.4087925
64.0,46.596725
64.0,61.46044
32.0,14.535894
60.0,63.40646
49.0,53.37377
47.0,61.737694
20.3,32.998272
17.86,22.361362
25.1854893908282,23.175743
79.0,67.53317
36.03,25.764181
12.2,14.896292
83.0,78.0639
68.0,65.768555
42.0,50.974148
27.0,30.12527
19.0,18.977894
20.0,21.91036
24.0,25.509289
36.0,26.063509
19.0,18.739326
16.0,23.821999
52.0,38.1696
47.0,44.713367
27.34,25.083782
73.0,75.49185
24.0,22.488262
50.0,34.641266
23.0,20.163187
60.0,49.76494
33.59,31.167744
64.0,60.63028
39.0,33.367393
21.0,24.267433
37.0,40.04061
24.0,18.844408
40.8,37.788845
80.0,78.22664
19.0,19.322533
61.0,63.235085
20.57,17.50916
37.94934976043805,42.601807
48.0,45.30521
23.2,15.547833
80.0,78.08721
11.0,18.218084
30.0,27.214283
26.0,16.498167
72.0,72.88167
62.0,54.662453
70.0,59.891872
37.0,40.109947
61.0,56.558487
25.0,21.856632
86.3189596167009,65.55197
75.0,72.448
14.0,15.3801775
72.0,70.550095
21.0,24.76268
59.0,49.306396
62.0,70.43033
20.0,32.982525
22.0,22.570457
22.0,13.034145
39.02258726899384,31.158195
25.58521560574949,27.337234
43.82477754962355,34.81066
19.0,13.389044
21.0,20.368546
31.0,23.917309
14.0,11.467083
48.101300479123886,45.143173
65.0,54.50602
54.21492128678987,49.664833
33.01,37.296684
48.0,42.422375
22.0,19.36853
75.0,73.26663
18.0,21.699123
61.0,58.18737
66.85831622176592,66.709885
53.11,56.198975
20.0,19.37756
27.0,25.645737
67.69883641341546,56.78907
34.0,40.82095
60.0,60.25126
21.15263518138261,36.860672
82.0,82.23518
23.0,21.272665
26.0,20.24461
55.58110882956879,54.51278
35.0,30.610085
16.55,28.14613
29.730321697467488,26.557804
49.0,58.298958
29.0,32.420715
20.0,23.178476
22.0,16.509394
46.0,39.484344
26.0,18.567827
29.0,22.85641
54.0,59.689285
12.25,13.63638
82.0,75.06796
18.0,35.480537
20.0,16.558895
61.0,56.00553
55.0,33.99713
50.65023956194388,38.163857
21.0,25.601612
22.0,22.526922
61.0,59.115776
20.0,23.899878
12.49,16.238155
24.0,20.717365
23.0,19.885395
49.0,45.62216
86.0,77.77185
36.0,47.479027
23.8466803559206,21.954945
27.0,28.903791
22.0,21.340809
22.0,26.350903
36.0,31.819382
74.02600958247776,73.93274
50.0,46.011883
24.0,22.177742
25.0,24.949696
19.0,23.592321
29.81,24.178562
21.0,23.364332
23.0,24.23359
58.0,53.288864
19.0,27.010094
21.54,17.832722
23.0,17.657276
31.0,31.324821
24.0,26.461775
22.95,28.863056
22.2,25.118244
19.0,23.567497
55.0,56.965546
31.11,21.895231
29.0,22.267078
23.0,32.878227
23.0,19.946966
65.0,78.703674
56.0,48.49179
22.29,12.78092
20.33,26.055134
41.0,29.518879
59.38,44.973267
19.0,18.692245
